"name","from","package","simulation_id","deleted","height1","height2","height3","height4","height5","height6","height7","phi1","phi2","phi3","phi4","phi5","phi6","theta1","theta2","theta3","theta4","theta5","theta6","r_h1","r_h2","r_h3","r_h4","r_h5","r_h6","e1","e2","e3","e4","e5","e6","PCA_phi1","PCA_phi2","PCA_phi3","PCA_phi4","PCA_phi5","PCA_phi6","PCA_theta1","PCA_theta2","PCA_theta3","PCA_theta4","PCA_theta5","PCA_theta6","w1","w2","w3","w4","w5","w6","b_01","b_02","b_03","b_04","b_05","b_06","b_11","b_12","b_13","b_14","b_15","b_16","b_21","b_22","b_23","b_24","b_25","b_26"
"humancingidm16porta1secc2somacel2","rep_and_seg","load_test",NA,FALSE,3.16170853963383,4.00391397381248,3.70269824282642,3.30340988013621,3.75226072009306,4.14549237663731,1.87362047821127,0.0612341051481553,-0.0467862190573837,-0.0765156091569012,-0.0703560603387591,-0.0274216567848683,1.39086196629745,1.16774551039013,0.900399841466635,0.746942363047472,0.805594364049294,1.10677208767352,1.33515926406186,0.746487949573059,0.867573324445355,1.05092623170632,1.04953502199478,0.893769247185011,0.834304418269035,0.806116167728242,0.954127120426077,0.886828043973174,0.824705140045399,0.838507327565967,0.836782756020879,2.93815018467346,0.0248792364491298,-0.00372898711901636,0.0137047338113473,0.107771679663298,0.759176130077289,1.43043226864837,1.31171889267088,1.12150901260771,1.0754119964993,1.20568221007163,1.38430556057956,-1.54417078977585,-0.982896813041539,-1.2697955292559,-1.34788423683199,-1.47460946681726,-0.712579949317607,3.49962381458372,8.09248491182947,10.5444919186668,13.2438341870637,16.7670408414641,19.4993631037759,-0.00674811624768127,-0.0272657776794184,-0.00364445916251414,0.00816922847048173,0.00262525229702393,0.000898787411318655,-0.0284252896270366,-0.0236477756247238,0.000141124286638036,0.00441722647145833,0.00121006156954823,-0.00446754840670943
"humancingidm16porta1secc2somacel3","rep_and_seg","load_test",NA,FALSE,3.29075662714263,3.13495162389223,3.19212256302383,3.47627550765049,3.43355992943178,3.17796335514113,2.07421803400055,1.93777234178593,-0.433270723139255,-0.423824522930872,-0.863350386102628,0.678996276647224,2.31942065614912,1.40943826426606,1.56520731174403,1.17765539335201,1.25696721149015,1.35457136670845,1.26157832240256,0.610245465919502,1.03284623951338,1.33881114246655,1.29636584048228,1.02598478842373,0.808781946649186,0.955840626875482,0.867647422558653,0.683783008986558,0.6615197882666,0.837895937177841,0.883605884331791,3.0178156411574,1.55971332770664,0.251772576659172,0.0380436751449595,1.13084862564365,2.24340037399298,1.48905104786294,1.49991016537526,1.50381941418443,1.48561526297063,1.4458707277091,1.26783111026129,-0.342447167526207,0.0257474450040558,-0.235849303520943,-0.384364098100421,-0.700877118180208,-0.426852430655364,4.4341487437688,8.72416550777578,10.208084447206,12.0495341430937,15.9445959109062,17.7427724189098,-0.0704671916610312,-0.0633833086904477,-0.0129673255381674,0.0145980995949904,-0.00836463305019477,0.000923318328073906,-0.0845617052828562,-0.0625651442129929,-0.0113275116093183,0.0150011325016294,0.00529967636767979,-0.000581948581916895
"humancingidm16porta1secc2somacel4","rep_and_seg","load_test",NA,FALSE,0.265651012913188,1.90324276151209,2.70156530924196,3.15571121716935,3.27504483693501,2.99875019970107,0.64444521368868,-2.3283818043268,-2.50776476540325,0.0687647427932815,0.492565229235537,0.190515718019958,-0.598373613405071,1.28871975164226,1.3532951081338,1.186370503531,1.13623703424242,1.20811106515184,0.971757559284281,1.29556376754107,1.15639910043816,1.24323934566812,1.18273978258553,1.09410937189759,1.09948875455631,0.971811029738373,0.900331993950957,0.83577879781762,0.80067487100486,0.750593259049768,0.858177800325477,-0.0123043760027828,-0.748297972899004,-0.214212373299934,0.115702576337633,0.0717662791257311,-0.326171154731421,1.40714209485857,1.46353127602681,1.42122308483941,1.31928976181324,1.27198909134736,1.26493609197389,-0.936691121137734,-0.560831744146675,-0.263445390259059,-0.707017743241804,-0.665727029364786,-0.650266459081447,1.43132771860045,2.15043476134803,4.61654775442,7.37477831423133,10.478149682931,13.8837842486779,-0.158322982859818,-0.0109841360587054,-0.00262013769376476,0.0054110017540083,0.0161927550521471,0.00460800674027161,-0.14650809950334,0.00634111758753308,0.00139748812469354,-0.00127498953201003,-0.0124899391875627,-0.0611296516862677
"humancingidm16porta1secc2somacel9","rep_and_seg","load_test",NA,FALSE,2.59802043534567,3.74176582530489,3.12523851931597,3.15212957598256,3.28546013971829,3.06912000053892,1.82747469253621,-0.19192528432303,-0.225862947580968,0.442484650531373,0.502496335251078,-0.969697891898293,-0.284916465638844,1.23437060907362,1.14470037766468,1.14071978411629,1.32633426689262,1.46992271040388,1.2418546482211,0.675210651205182,0.875385410122996,1.14373902418679,1.23021529618291,1.13448646673036,0.835151746036621,0.907223402729409,0.917564364840104,0.862374459544758,0.744643125359523,0.710649583949896,0.860581133321722,3.0247452912538,-0.145068032024505,-0.0698339561432773,0.0101473345547228,-0.213730146752779,-0.351190419427667,1.50960608986959,1.36338724087534,1.3107644576849,1.33976307688745,1.36503718211459,1.20703442499598,-1.53697136856397,0.825038256439249,1.04376362374067,0.826812081858946,0.7628820654765,0.630383726542387,3.03185093472188,8.22887666259907,9.69806252613856,12.1854097500049,15.6322503983763,18.2253095184905,-0.021162939722183,-0.0604351057055614,-0.00973908728347952,0.00714915341425396,0.0127184913759324,0.0229682392129634,-0.0304871726039157,-0.0588431424167883,-0.00726647653695007,-0.000447653300241291,-0.0225792296484377,-0.00224328580259833
"humanfridm16porta1secc1somacel11","rep_and_seg","load_test",NA,FALSE,0.962972258014565,3.77299080805695,3.62313805163118,3.2659959249574,3.13544009216428,3.01062354621432,2.10684461577935,0.158978551640664,0.106945269176253,0.0477301445292688,0.0838728963880846,-0.355552334950379,-0.499265751654508,0.782313867751291,0.833578874538104,0.792022901061079,0.652908525824376,1.00774181096313,1.11686149622324,0.949773484157234,1.0441926558175,1.28201683840045,1.36603607205209,1.09081975809754,0.776515329094754,0.956414764985894,0.741821027334705,0.683126445537804,0.658768855895451,0.749113718760435,0.883752386390039,0.0476617727779237,0.0825084652176683,0.0307166637304828,-0.0363885613730197,-0.205994032377574,-0.532242802598009,1.17420990200867,0.920724108526042,0.894046667728691,0.891524926731676,1.00012929936013,1.1303243576453,-1.33520377077141,0.885317509900867,0.904782941318275,0.875837402617323,0.844197371258902,0.616150384110058,1.38919159991305,7.19963105281098,8.88635782666877,10.7619221249749,14.0293388831319,15.9208922320398,-0.023710128403241,-0.0614305245806438,-0.0147879125529178,0.0109227204157709,0.00476305472074054,0.00054166137886239,-0.0283382644985351,-0.0614091795023319,-0.0149783077787066,0.010914744401488,-0.0123987542269732,-0.00420306695005682
"humanfridm16porta1secc1somacel13","rep_and_seg","load_test",NA,FALSE,2.5416091131275,3.08722606862121,3.65475231626183,3.10573660875463,3.01906650702132,4.02936719700798,2.75530563138581,0.376635945254211,0.174052580761495,-0.789359806492382,-0.0377601225541665,-0.181496811038673,0.859097757481671,1.39368161279917,1.06850102260537,1.26500569153269,1.25221898553719,1.27886382868953,1.37593938532899,0.785614124794842,1.29761759241725,1.50048818325932,1.34071743395906,0.895058737477865,0.659862445251044,0.833778521984298,0.564121331907723,0.498245119398778,0.628636270922853,0.800119360679641,0.884696580885229,2.21057475224151,0.561016160705272,0.0482811776993016,0.0423617624925519,0.183372420408146,1.46876006948139,1.44514988614029,1.42703109442993,1.32817075875889,1.32393783256932,1.34874954739677,1.31528304733984,0.480769542007687,0.677885231934465,0.766679089220482,0.716998266928348,0.704723006547302,0.760280303509677,3.59176083593284,7.57033528826294,9.69930540620524,11.5565243198277,14.4292765750688,17.7001714111387,-0.102274373548969,-0.0523322386817711,-0.013646311132662,0.0139212960675564,0.0299213682818706,0.026510968161583,-0.0229099561214246,-0.0363260208297992,-0.00992554658989085,0.0110987926059815,0.00848464934173316,-0.00139582625428784
"humanfridm16porta1secc1somacel25","rep_and_seg","load_test",NA,FALSE,0.866892582891633,2.6768015572872,3.1612104063099,2.91184657608863,2.91799938715872,3.26794444738954,1.69089949875378,-0.0825006559016548,-0.173943439815301,0.192285510459757,0.338732981158861,0.0581130708313094,-0.590981832248144,-0.0652013828446636,-0.2685258151051,0.0710007765892,0.235171603926341,0.0672736712335141,-0.0709721635074148,1.17796009334319,1.34488624741306,1.66094645150962,1.47661361023457,1.0128461158349,0.851212896838854,0.760275600975894,0.537457611653899,0.444082949063121,0.523322185601128,0.68354445245289,0.78032800449444,-0.207602130693943,-0.0926194469879485,-0.020704595093967,0.00198874279211617,-0.118571300428391,-0.510531592382214,0.560963832684246,0.192375992108778,0.0507123932689429,0.0670733754389205,0.060283390004768,0.0667074024895641,-0.477975780197663,-0.944773364678414,-0.890179381365694,-0.825036144838197,-0.93176412561026,1.50171342184501,0.381901847068478,3.9998829894295,5.95864502547073,8.37889841725084,10.9424074122172,12.1968792327323,-0.0239939255763607,-0.0498775020224771,-0.0119362725304042,0.0100121176087615,0.018520935775049,0.00119982929553678,0.047249958866288,-0.0178998988063684,0.00525529112266385,-0.00975157842067201,-0.0167201693342908,-0.00477374145035525
"humanfridm16porta1secc1somacel28","rep_and_seg","load_test",NA,FALSE,2.58758607304454,3.41662058260308,3.62177158068661,2.74311397350569,2.68804323165346,3.8022569605339,4.99995450528208,-1.13491487719307,0.360897764018485,0.265250859853369,0.224765386288729,0.0889112661548385,-0.376527605053166,1.3103558806002,1.10522402859112,1.22221070115762,1.32052200057563,1.45428169389097,1.45639740602697,0.807009829614008,1.06581158634979,1.1134727898668,1.17396195931928,0.842182737284339,0.454707444646276,0.772026171871345,0.683129087355982,0.772330266207114,0.788024580806359,0.834870501864245,0.904031329211417,-3.02096456639297,-0.939211894178783,-0.0336902959300671,-0.0257315810932787,-0.406095247221237,-2.34292135767668,1.23680593277423,1.48247933619716,1.37698780781173,1.40333282025769,1.49656856350102,1.45544699117057,-1.51242306927385,1.48462378476867,-1.09920978702668,-1.01103035900022,-1.46231630833756,1.24492874019995,4.35599520599768,7.9417226413377,9.98487655232564,11.7638356020816,14.1272498644588,17.4442832734689,-0.152992230460401,-0.0550285373891545,-0.0174259409979929,0.0105658681932968,0.0270781240150127,0.0290716303181345,-0.0530903158667353,-0.0494669470356706,-0.0167421254764812,0.00355197340693951,0.000353080697621929,-0.00134247450943084
"humanfridm16porta1secc1somacel3","rep_and_seg","load_test",NA,FALSE,0.638212416635552,2.00543698634137,3.47039743981083,3.29809538458265,2.99074741692441,2.43702602998797,2.07468845368724,0.328168080229418,-0.158232360376883,0.0513827140631758,0.244138212959497,-0.150751154110247,-0.252869667035292,0.5816200143045,0.00715073320024462,-0.000374147121870287,-0.146785391305165,-0.191679800218768,0.0455969941852921,1.31722306577275,1.47651116416322,1.49962503013435,1.38739937431309,1.19594505181395,0.790980181994442,0.965423974957584,0.652138080075531,0.559327490105548,0.652982791059743,0.735752080087366,0.859178723175028,-0.0502851837691827,0.0155602792789502,-0.0141969058736547,0.00430846549909364,-0.0985797267245758,-0.287147375245198,0.524220237715193,0.31377402940438,0.116337595194106,0.016321438067478,-0.026559119943371,0.0763020114731134,-0.761513035036981,-1.18504673633471,-1.16779173145538,-1.16598535786082,-1.33070926965527,1.51662779653342,0.300385367306394,2.70005198860663,5.49853536397484,8.06079684486084,11.1802159508546,12.971215438965,-0.0162618889553742,-0.0277866316333861,-0.00998193670385882,0.00954585736973037,0.00759317380262251,0.00208594795946065,0.0208744106600979,0.00234197675973112,0.00194096086643662,-0.000350764853501059,-0.0254005850582053,-0.0232799823796894
"humanfridm16porta1secc1somacel36","rep_and_seg","load_test",NA,FALSE,2.78509681112611,4.38861383753303,3.24076257357572,3.26751532327731,3.48540686929627,5.1063761918025,1.84385523823925,-0.15461084511662,-0.685823118839206,-0.379677594555429,1.44920247804292,1.14699749592159,-0.929465824780681,1.48107608934786,1.35966255450561,1.3109835006165,1.27923123333572,1.37233336835416,0.720362942690591,0.712364135196821,1.06643688144362,1.76612393557561,1.54361802857888,0.922192842709738,0.819339629351135,0.79654887029617,0.587064223189654,0.43121846265682,0.479359248312914,0.626414667910423,0.746351519984815,3.06679988505266,-1.05428087520688,-0.25640421525702,0.206403599891759,-0.0196176605596855,-0.776089812633087,1.42553132532142,1.52761554578412,1.4677224204226,1.42264741001094,1.37951245081425,1.06218040088384,-1.55517775890723,-1.12472867844934,-1.10302346680024,-1.07850689176846,-1.09785624457162,-1.08146535765765,5.11277579047979,9.44201365155679,10.9139390215091,13.334709081334,16.2216678649476,20.0146961202552,-0.0832740991750516,-0.0605994542632424,-0.0121474945779342,0.00936450258564087,0.0322261228479656,0.000852581962385351,-0.140087978731746,-0.0567840789746171,-0.00399386217253473,-0.00582792557177135,-0.00916980593606527,-0.063260196399417
"humanfridm16porta1secc1somacel38","rep_and_seg","load_test",NA,FALSE,1.077051493804,2.92270959963073,3.19629172681699,3.22219969767046,3.04503775511095,2.46121937616669,0.949194150583567,0.00167266707567734,-0.0982321122910103,-0.524192063702522,-1.67223849711087,0.520426454570094,0.199103600318912,1.17047172403822,1.2990216998996,1.42079091310706,1.50276394841481,1.27534254916311,-0.401030853405074,1.03112254200199,1.3500533022535,1.77632231140572,1.53630204546254,1.25408704935988,1.21664459646107,0.824874205384469,0.565326615534521,0.436518959794274,0.529316028212319,0.672660444314854,0.690331708972395,0.306288748425059,-0.0217136874932569,-0.0290810406519909,0.0433341133089289,0.194064458557517,0.178290349718945,1.44629666437109,1.2961849774842,1.30606416521239,1.32110773835193,1.20624751672682,0.88170892131893,0.302655771463481,0.539131913582195,0.627525753304947,0.610744953169363,0.411651673023517,0.156911217778856,4.27741713816901,6.26177307808074,7.88867281643416,9.59354179786968,13.0401991956324,13.8995052571032,-0.233121395361431,-0.0618133715866401,-0.01404953319966,0.0153748088208954,0.00895874263091443,0.0017110733283082,-0.225676940998212,-0.0592931655536309,-0.0125255427264091,0.0138112055184732,-0.0167389732220087,-0.0395631721997473
"humanfridm16porta1secc1somacel4","rep_and_seg","load_test",NA,FALSE,1.84320698604755,3.06433872473091,3.43732802111544,3.31016435949401,3.3723408246452,4.22217387698539,1.45643893091437,-0.137837733139257,-0.096342484047357,-0.176680024426154,0.407356484006678,0.548202425936161,-1.11049730586365,1.18092963552723,0.728509422525297,0.70807142195732,1.06518640728464,1.1256112453277,0.962234187020536,0.87508510264995,1.10786262178773,1.21744031027583,1.25412519217354,0.972518794866098,0.806949642940062,0.810456420497801,0.691378093864554,0.668794372141827,0.680690904961086,0.700022289733541,0.967328191949242,-0.104941182322203,-0.17133847397663,-0.0401787315928745,0.0501493802751979,0.0047008767791249,-0.931036576110567,1.47512799292586,1.19570916000469,1.06462464604874,1.08184770005863,1.15444268523021,1.07343649471594,0.0374380094658665,-0.217797300481236,-0.394812425234312,-0.718934461660396,-0.856006362070112,-1.19063734833275,2.44006956482181,5.85833173988599,8.18220939842457,10.655761370404,13.3739135652045,16.2941817254562,-0.0525346419198444,-0.0392846291026983,-0.00985477716349232,0.00693313622854735,0.00965686697782965,8.30463364289201e-05,-0.0227845634307425,-0.0172625930359889,-0.00132474505471929,0.00441223991174366,0.028964029422917,6.47287160377766e-05
"humanfridm16porta1secc1somacel41","rep_and_seg","load_test",NA,FALSE,0.256331125557005,1.88083625024345,3.63722183037635,3.50217353378387,3.20249311402833,3.04359913789709,0.997036712190057,0.0853984858479053,0.0775484226773967,0.0564958097642656,0.0677113466764286,-0.267330341556004,0.11893380412567,1.03689360193741,0.492084190214377,0.531749861908236,0.574311363883893,0.478043407037752,1.30118642980052,1.65709435717525,1.28706118311687,1.29476864128352,1.27674334009047,1.04455764480678,1.0271768823917,0.941872258287356,0.903842271972342,0.734446882574178,0.755183165762262,0.881313293255862,0.847094908694199,-0.0184023617042217,0.0234931747066433,0.014793404295359,-0.0213037390812172,-0.121478067874271,-0.0297580565715974,0.768276433059269,0.752132080124079,0.651191148916891,0.639279193209168,0.663807465553022,0.939349505672252,0.718650689763683,0.642935638485278,0.358812784914167,0.212839280974919,1.33491106878388,-0.264068736066357,0.579046987042767,2.60111670766286,6.25586592894486,8.32618205634512,11.6978450705982,14.2376683766744,-0.0148989697169444,-0.0170786711023978,-0.012653314824466,0.0105992657666007,3.98414675703233e-05,-0.00713703942810134,-0.0517071730934167,-0.010300195742971,-0.0122012970265968,0.0117354327212262,0.0160546567291981,0.00288054478421826
"humanfridm16porta1secc1somacel44","rep_and_seg","load_test",NA,FALSE,0.952355600584546,2.3388211375441,3.08027621625029,2.79758069187131,2.48078356889918,2.97373904316945,2.13115191885982,-0.0447699019623198,-0.102401642169109,0.0199486113925646,-0.0966868914813081,0.0426680833319379,0.240036468433638,0.782509699439848,0.307061458732261,0.431182477156896,1.01926936696128,0.889001243634112,0.754287592964933,1.114288864519,1.20594278621772,1.24432103519046,1.35534366854869,0.989927144115385,0.698200651028433,0.763902440504935,0.645520780389371,0.667955930735984,0.664355777180018,0.749535987074449,0.855510217563389,0.158737961767832,0.015145946000868,-0.02148008037265,0.0266250447928875,0.150749196525337,0.474633904945493,1.1049441973399,0.837909167586875,0.718780585309319,0.773017255264952,0.818673739834664,0.794473075201219,0.172169389402349,0.275920601832553,0.29914746100529,0.327498514489862,0.385984266963929,0.667080550101169,1.75881660642814,4.47836526235927,6.33660154296302,8.2144126320919,10.2560097325747,12.5713675878902,-0.0874719688366256,-0.0569095001779779,-0.0168219771455014,0.00830662666106292,0.0327672954197364,0.0517164133152852,-0.0899863212301883,-0.0468158522574554,-0.0142753024857967,-0.000542659389776016,-0.00318494610707791,-0.00374718695113611
"humanfridm16porta1secc1somacel5","rep_and_seg","load_test",NA,FALSE,1.68860683034586,3.19791261350559,3.23780960908441,2.60007125591079,3.57052461707943,1.8982591068276,0.952858796522761,-0.912667959084081,0.980839967613621,0.343858160939778,-1.03650103416727,1.45423812453537,2.01490833141762,1.10567134858995,1.03657865158322,1.2374438116563,0.710256285710657,1.04396361958945,-0.0335651476312765,0.760305456428006,1.22430047628148,1.73486260881888,1.51031530312465,1.31216559806934,1.22782799271051,0.926816129336429,0.482933106871496,0.375818991013946,0.385440216974706,0.445805700104656,0.61110036816293,2.76234150651178,-0.587990385180232,0.012894173401824,-0.0481742183923839,0.938871747521453,1.67627658656118,1.50737202554283,1.36892155500579,1.32127755040383,1.30688318928072,1.32010697312232,1.14120419832869,1.26322442287434,1.53643183549793,-1.44854064042317,-1.32886785452173,-1.2755710496086,-1.12512226283351,6.16407489774085,5.27264852868914,8.53891412212553,9.93750732213947,12.4272903697237,11.9493246850357,-0.362267277034405,-0.0435733154080103,-0.0203780425842046,0.0131614423062277,0.00628884310457573,0.00196544097292867,-0.337290145667594,0.0334942991883849,-0.040172271919296,-0.0140536692927926,-0.0850861938584334,-0.0229170830029209
